elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.614029,-4.42153,-1.31234,-1.74201,-0.914913,-5.3987,0.176686,0.424587,-0.834758,-0.166365,0.322578,-0.776776,0.514671
2.96547,0.874112,-3.55789,-1.18027,-4.04246,-3.74387,0.245353,-0.147044,-0.00710798,-0.242957,-0.426397,0.796843,0.35242
-1.19719,-1.23832,-5.04751,-2.10349,1.70483,0.646614,0.445339,-0.701538,0.921843,0.831078,0.485284,0.0280693,0.270224
1.07007,4.46875,-3.82964,0.391318,-2.67263,2.73125,0.0253547,0.192527,0.417901,0.235781,0.798868,0.249979,-0.493688
-2.19585,-4.42708,-3.52098,0.974491,-3.37806,-4.41389,0.124685,0.0688168,0.0867755,0.731191,0.199888,0.495386,0.424259
-0.729243,3.71074,3.23199,1.07759,6.22806,-0.355592,0.0581855,0.337616,0.186849,0.229574,-0.688815,0.336107,0.599885
0.684984,-5.95701,-1.90943,1.75021,5.10658,-3.06519,0.207859,0.452483,0.455583,0.41107,0.638544,0.492112,0.425569
-0.788725,4.604,-4.81083,-5.96073,-4.06411,0.370253,0.476419,-0.332349,0.777409,-0.658238,-0.144018,-0.0626122,0.736249
0.227233,-2.1065,3.35138,-0.658861,5.93817,-4.74718,-0.286934,0.224974,0.0880514,0.743606,-0.201426,0.449599,0.452038
-0.812729,3.576,0.16748,4.2188,-3.97047,1.00718,-0.725042,0.904554,0.689721,-0.24756,0.268865,-0.0961453,0.925841
-2.90509,5.60027,4.08694,4.02424,-1.6128,4.48711,0.267074,-0.109734,0.772184,0.977175,0.00992167,-0.200907,0.068314
3.13179,2.48292,1.04938,1.07535,-2.72824,0.54738,0.888213,-0.0761303,-0.0106753,0.496568,-0.231687,0.380759,0.744825
1.0281,-1.32963,4.5617,1.13054,3.11527,-1.72992,-0.210146,-0.236833,0.871263,-0.588777,-0.407069,0.281014,0.639272
0.528031,0.457167,-4.33034,5.23081,-1.0576,0.818794,-0.128786,0.192736,-0.39769,0.952728,-0.134309,0.233239,0.140959
0.40355,2.16079,-3.30049,3.20037,4.6527,5.94576,-0.206423,0.0936612,0.349889,0.703044,-0.667937,-0.124203,0.210149
2.72152,-2.11533,-3.48316,6.12608,-6.18751,-3.8234,-0.186469,-0.234509,0.234156,0.223228,0.652781,0.713068,0.124825
-2.79186,-0.32805,5.06492,-1.71577,-1.56503,-5.5561,-0.593324,-0.402484,1.08248,0.18112,0.726151,0.374484,0.547414
-0.449897,-4.47688,-5.42765,-5.70276,5.49234,2.74273,-0.388854,0.472204,-0.567974,-0.480685,-0.482924,0.657426,0.321739
-3.06063,-0.518496,-1.37907,-5.62708,4.09794,0.708183,-0.421257,-0.141491,0.896769,0.216306,-0.258114,0.471498,0.815033
0.919693,3.04864,4.10327,-1.6537,-4.554,-2.17917,-0.169245,0.0348927,-0.315986,0.914466,0.112846,-0.32615,0.211289
-2.71482,-2.25199,-5.19005,1.29239,-5.70753,-3.919,0.212748,-0.201967,1.05316,0.268328,0.625908,0.707634,-0.188396
-2.966,0.70947,-1.45748,-2.04241,2.98802,-0.0529427,-0.884048,-0.216743,0.288995,0.713157,-0.133106,0.147364,0.67229
2.33607,-3.59268,3.91924,-1.32551,5.32442,-2.37644,-0.200966,-0.138836,-0.414827,0.0221677,0.394177,0.914835,0.0849124
-0.209846,-5.91409,1.4667,1.35134,-2.35694,4.88852,0.517387,-0.0164623,-0.475967,-0.287656,-0.63338,-0.387787,0.604735
0.806085,-5.35976,4.32045,0.626579,-3.2413,5.16481,0.455032,0.558292,0.0795402,0.717833,0.0683992,-0.498207,-0.481484
2.49557,-2.46478,0.79276,3.27701,-0.0618556,-5.03799,0.348087,-0.626221,1.14436,0.329814,0.649702,0.674046,0.121539
-1.39841,-0.106196,-3.29583,0.814139,-3.85974,3.38545,0.0944984,-0.0391345,0.240737,-0.361323,0.736509,-0.455948,0.345126
-2.54474,0.85647,-2.84709,-0.568841,5.67,1.49721,-0.0886937,-0.386062,0.302935,-0.500683,0.301855,0.463443,0.665898
-3.13055,-5.17454,-3.31644,-4.40382,2.97166,-5.74757,0.0101003,-0.0591709,-0.0153513,0.358184,-0.631648,0.647317,0.231745
2.77337,1.69289,-0.542572,0.685227,-1.98305,4.7045,-0.112069,-0.0933702,-0.814778,0.948111,-0.20793,0.0907507,0.222746
-1.63633,-2.61878,4.45861,-2.49542,-3.62822,-2.06341,0.108073,0.560626,-0.126135,-0.173365,0.782619,0.0677572,0.594021
2.19613,-6.27268,1.45474,2.37501,5.75102,2.73729,-0.688137,0.484032,-0.340372,-0.487543,0.314841,-0.581706,0.569908
-2.4787,-3.67902,0.898617,-2.71015,2.60448,-2.73406,0.916129,0.621367,-0.0575786,0.524622,0.206326,0.522007,0.640086
3.11189,4.80647,0.645882,4.10488,-1.21711,-1.01575,-0.573263,-0.197579,1.31714,0.591876,0.296202,0.742592,0.102493
1.43113,-1.7187,-2.77375,-4.09024,4.04879,3.34897,-0.110334,-0.0495572,0.24024,-0.292784,-0.347021,0.850084,0.266854
-0.719525,-1.48835,-4.52172,-2.36949,6.15538,-2.46046,0.726426,-0.251271,0.684432,0.301735,-0.594833,0.232567,0.707843
2.92157,2.68892,1.88193,1.50655,-2.18295,0.119025,0.660222,-0.257475,0.341744,-0.289412,-0.576735,0.582573,0.494193
-1.01277,3.9159,-5.40163,5.91965,0.683829,-5.97709,0.0684489,0.389848,1.28234,0.837255,0.320497,-0.405821,0.17775
0.929096,5.01665,-5.86738,1.53472,5.46667,-5.46204,0.0472914,0.487577,1.15571,0.850593,-0.0821079,0.513981,-0.0746606
2.14567,0.0286847,5.79062,5.32069,5.51296,2.67198,-0.885436,0.892551,0.321295,0.38463,0.0867965,0.810133,-0.433832
-3.12488,6.14666,-6.21268,-1.73601,5.41811,-3.76405,-1.30994,-0.271667,0.242913,-0.354312,-0.0633938,-0.383048,0.850716
2.29835,-2.372,2.93232,5.43288,-5.38786,-6.14578,-0.294573,-0.0406541,0.21445,-0.49685,0.603915,-0.462133,0.418162
-3.09606,0.38167,2.24651,3.64738,-1.80692,2.47306,0.0482889,-0.144836,-0.448945,0.393615,-0.584257,-0.217311,0.675638
-0.317055,-4.78152,0.70307,-3.98406,-6.08131,-2.53943,-0.0847462,0.331265,-0.843361,0.5773,-0.514594,0.277649,0.569937
-1.94995,-1.50405,6.1566,-2.16409,-1.30803,4.54757,0.181305,-0.0972496,1.52614,0.745752,0.487099,0.268213,-0.366947
-1.32396,2.32548,-1.17911,-5.41398,-1.56212,2.38869,0.11062,0.277866,-0.629713,0.944547,-0.243246,-0.109428,-0.191542
-1.62759,-3.87963,1.61883,-4.6386,-5.73257,0.989816,0.312659,0.681404,0.146695,-0.591458,-0.548975,0.175305,0.56398
2.94579,-5.81256,3.08002,-3.6754,-2.43085,0.253791,0.0213996,-0.0917355,0.00182339,0.185402,0.651947,-0.595993,-0.430561
-2.49348,-2.47572,5.09576,-6.10602,-2.24965,5.78967,0.804327,0.482415,0.417865,0.647093,0.461146,0.47223,0.381595
1.4664,-2.35602,-0.746118,3.94922,1.07944,3.44557,-0.334816,-0.996572,0.480202,0.31901,0.260542,-0.0996346,0.905772
2.96305,-4.21785,2.88478,5.14762,2.10558,-5.01074,0.136997,-0.141326,0.353108,0.8714,-0.093805,-0.403568,0.26267
-3.09018,-3.3336,1.19216,3.86012,4.34331,4.74457,1.01815,-0.0798836,0.669945,0.980045,0.0274187,0.0743773,0.182283
1.15483,4.15542,-2.42191,0.0178773,-5.40535,-3.45229,-0.449838,-0.403083,0.0701117,0.0409193,0.346271,-0.0798602,0.933833
2.28426,-2.99943,-0.0471026,-1.75954,-4.55324,-5.28796,0.722646,-1.07275,0.19597,-0.0169422,-0.0905336,0.985355,0.1435
-1.98864,-2.42771,-4.6208,1.08135,4.65662,5.9891,0.233888,0.113634,0.900085,0.266682,0.764223,-0.587072,-0.0137602
-1.09738,3.07953,3.02731,2.67486,-5.29968,1.71085,0.122043,0.285375,0.280699,0.427014,0.260893,-0.601994,0.622252
0.74492,2.23573,2.21922,3.30972,2.28376,-1.42211,-0.533245,-0.358538,0.152744,-0.18837,0.296331,0.899478,-0.260086
1.92948,4.43528,-0.210085,-3.97094,-2.85679,-4.54001,0.116148,-0.487271,1.16731,0.00385309,-0.731655,0.0526412,0.679628
1.21132,3.4841,3.21923,-1.00152,-0.54032,1.68976,-0.270492,0.0593945,0.0202587,0.592717,-0.0862412,0.775943,-0.197892
2.47161,3.22267,-2.79508,4.35613,-1.06945,0.933058,-0.159909,-0.166956,-0.117174,-0.217778,0.123369,-0.0244524,0.967861
0.424315,-0.613881,5.84379,-3.72413,-3.05611,-2.51418,0.580637,0.32598,1.03249,0.167712,0.717268,0.539038,-0.408456
2.91914,5.66669,-1.68901,-6.24178,2.69634,-1.82328,-0.187721,-0.0282436,1.07426,0.0109488,0.815788,-0.506054,-0.279784
-1.62627,-0.567122,5.06034,5.60577,2.73686,5.88254,0.0429915,-0.434535,1.19,0.786781,0.0623613,0.550921,0.271243
1.79718,-0.798091,0.959482,3.08331,-0.533025,-3.55595,-0.506144,0.974332,0.640682,-0.312066,0.613566,-0.507456,0.518305
2.62691,-2.57449,-6.2078,-2.31796,6.2395,-0.545912,0.809311,-0.791526,0.844844,-0.707176,-0.147035,-0.453472,0.522155
-1.89505,3.32724,-3.27267,3.74032,-5.79572,1.24806,0.263313,-0.086419,0.390971,0.789495,0.137996,-0.595124,-0.059015
1.86131,-2.12889,-0.751055,-2.92091,-3.12033,-3.01437,0.212426,-0.911706,0.74325,0.481091,-0.522955,-0.319944,0.626662
-1.17746,-0.876811,-1.64204,1.41242,0.648225,-3.8152,0.272076,0.0411199,0.994292,0.0203087,0.877215,-0.042854,-0.47775
-1.69299,-4.07662,-3.7863,-5.51439,0.47443,-2.30626,0.305663,0.209674,0.215282,-0.457781,0.675295,0.503885,-0.283748
-3.05006,2.10207,-4.88795,4.90407,4.40774,-5.55354,0.89965,-0.0571962,0.00881787,0.386551,0.870552,-0.0103662,0.304319
-1.40853,5.65352,0.280611,5.09899,-4.04868,2.81802,0.287681,-1.12378,0.824223,0.0822548,0.941707,0.0955806,0.311908
1.14944,-4.2038,-1.34588,-2.29533,-0.135787,4.7098,-0.163717,0.342864,-0.753942,0.550497,0.359542,0.407917,0.633472
-0.432796,5.3335,5.34262,-6.12832,-1.31578,0.583615,0.370207,0.0531855,1.12998,-0.144441,-0.0429608,0.94793,-0.28057
-2.89912,-3.61414,-1.22146,6.21868,-5.7962,4.28212,0.632378,-0.129088,-0.741339,-0.503712,0.128081,0.327158,0.789201
-1.69859,1.92753,0.746393,1.10429,-2.0752,2.86151,0.189615,0.551173,-0.615371,-0.381883,0.3065,-0.0462646,0.87068
-1.77354,0.216669,-2.69425,3.07697,1.1885,-4.62299,0.178953,-0.210279,0.241257,-0.23004,-0.430551,-0.643842,0.589215
0.479706,5.79616,0.785181,5.80369,-4.32886,3.26864,1.01826,0.67688,0.20115,0.611655,-0.45771,-0.479624,0.431673
2.94864,4.21562,-1.33575,4.70082,5.58866,-1.98413,0.910878,-0.446659,0.610937,0.838946,-0.322962,-0.168824,-0.404182
2.31053,4.62251,4.2083,6.08117,-3.3595,2.81402,0.381392,-0.507453,0.536897,-0.16976,-0.62765,0.570897,0.501312
1.71748,-1.6958,0.980801,1.40815,3.55801,-3.12018,-0.102254,0.229861,1.10127,0.294709,-0.736459,-0.324427,0.515288
-0.393384,-1.15402,5.79058,-1.7198,2.8713,3.96015,0.160093,0.000503628,1.42075,0.673507,0.128934,0.545055,-0.482369
1.55923,-5.3656,0.763358,-0.142703,2.09306,-1.01565,-0.113769,0.194364,-0.978815,-0.232559,0.113134,0.848794,-0.461157
1.66049,3.64394,6.00159,-2.20107,-0.365652,0.0696252,-0.172465,-1.24166,0.591355,0.813282,-0.0506855,0.553214,-0.173084
1.94163,4.37194,5.0372,3.62684,5.88072,-3.79713,0.0533852,-0.913779,0.663081,0.386481,0.662766,0.610962,0.195189
-2.18959,2.25271,1.99972,0.263997,0.04208,-4.9417,0.54025,0.257698,0.245312,-0.69591,-0.190633,0.442223,0.532736
0.474164,-3.48311,-5.56086,4.60268,-1.34569,2.97482,-1.15275,-0.366623,0.32948,0.569152,0.803524,-0.169922,0.0392677
-0.415724,-2.01821,2.9124,-2.98813,-0.458548,1.51091,0.31599,0.16511,0.302638,-0.333574,-0.443854,0.831628,0.0108428
0.0958324,-5.78383,-1.75173,-1.62451,-4.18344,5.78794,0.637035,0.177103,0.572124,0.551049,0.55613,0.615194,0.0927405
-1.99718,-3.37904,1.56062,-1.66645,-4.40584,4.59386,0.490722,0.744253,0.666152,0.388074,-0.434687,0.547909,0.600201
1.74967,5.37057,0.242757,1.86671,-0.687299,-2.01031,-0.381766,0.626305,1.04533,-0.478122,0.752796,-0.0432171,0.450366
2.35793,-2.26985,-2.8335,-2.99626,-3.81686,-6.06758,-0.00351511,-0.113925,0.221082,-0.476494,0.75903,-0.0151736,-0.443393
1.11951,6.10457,-0.601936,5.21026,4.60866,3.45401,0.358508,1.11139,0.613849,-0.0609596,-0.136783,0.914766,0.375204
-1.17539,1.11042,0.373856,-4.90328,-5.87814,-5.54791,0.353783,-0.11739,-0.834932,0.660114,-0.101443,-0.439567,0.600617
-0.575226,-6.19004,3.24689,5.95445,-3.69955,-3.57782,0.018258,0.0778759,0.347203,-0.509635,0.453735,-0.285971,0.672768
1.99349,-1.32031,0.132807,-1.93359,-3.93757,-6.0311,-0.201295,0.221749,1.42589,-0.468415,0.536571,0.622613,-0.324086
-2.27852,1.90619,-2.60891,-5.99017,-1.784,-2.03667,-0.00195858,-0.232236,-0.183777,0.517095,0.194819,-0.618537,0.558633
2.59791,4.19308,-3.70901,2.60259,4.10313,-6.20167,-0.304341,0.0584023,0.571552,0.697608,0.189359,0.104688,0.683028
0.252232,5.06774,5.38172,-1.73374,-4.30858,0.763085,-0.267402,0.0636341,1.26472,-0.0630349,0.443454,0.522243,0.725698
0.00917491,-1.41378,1.50983,1.47858,-4.11074,3.02012,0.543494,0.113174,0.635426,-0.222166,-0.196068,-0.6294,0.71837
-0.341379,-4.47087,-3.34787,-1.13312,1.22747,0.806547,-0.0883017,0.257823,0.313662,0.517209,0.668539,-0.0345832,0.533249
1.24594,0.702215,-6.00968,1.88044,-2.51726,-0.983672,0.18622,0.802291,-0.554169,0.399142,-0.650372,-0.172648,0.622812
2.20658,2.25421,0.136343,-5.65598,-2.30241,-5.62182,0.358037,-0.64729,-0.554783,0.700833,0.23407,-0.275989,0.614715
0.143057,-2.6166,1.03656,1.41813,1.43835,-0.477863,-0.425045,0.130274,0.959656,-0.594848,-0.475451,0.597728,0.250648
1.59779,-5.05834,-1.38954,-5.32174,2.20389,5.90161,-0.125444,0.748441,-0.452967,-0.347002,-0.302219,0.885564,-0.0634848
1.5492,-2.72051,-3.96046,3.87044,-1.12593,-4.939,-0.22196,0.111018,0.731687,0.336891,0.489688,-0.401571,0.696744
-2.01451,-2.56621,-3.32298,4.12021,-2.05541,-0.648351,0.0431987,-0.188302,0.217184,0.253921,-0.0419177,0.963397,-0.075057
-1.33807,-2.49794,2.34535,3.08951,2.81657,3.53265,0.0652143,0.00106621,0.745053,0.587974,-0.349048,0.657125,-0.317237
1.23803,-0.653474,-4.70577,1.54968,3.98594,-3.39524,0.178098,0.811432,0.245159,0.391481,0.76043,-0.394812,-0.335578
-1.09939,-4.12,-2.4042,-2.94195,1.59265,-2.54276,0.194464,-0.00363467,-0.0762513,0.35981,-0.591488,0.720559,0.0383931
1.09434,6.01794,-5.74876,5.30618,1.7436,-5.85509,0.462666,1.23247,0.172902,0.0579612,0.903819,-0.340515,-0.252591
3.12636,-4.27794,3.96938,1.85154,5.52056,-2.09011,-0.16854,-0.25588,-0.124361,0.885287,-0.248086,-0.110422,-0.377529
-1.43585,3.82636,5.53794,0.752748,5.03866,-1.08377,0.0907057,0.904019,0.555476,-0.0609296,-0.440433,-0.692783,0.567766
-1.98256,-3.91812,-0.116402,-4.74497,-5.58432,-0.481165,0.554877,0.612449,-0.55302,0.650222,-0.520265,-0.363608,0.417522
-2.36348,-1.14219,5.18234,2.36939,-2.03859,-1.38761,0.241752,0.0675307,1.07939,0.576368,0.473328,-0.563842,0.354744
-1.96954,4.32287,4.69626,-5.70214,-4.3452,-5.6376,0.449631,0.726451,0.658953,0.733271,0.209157,-0.193782,0.617265
-0.652494,3.22448,1.28294,6.26708,-5.15062,-2.65403,-0.3673,0.562089,0.920263,-0.608859,0.755662,-0.15135,-0.18804
0.259847,0.835114,-0.476514,-5.21048,3.04802,-5.44277,0.786433,0.269207,-0.501581,-0.665136,0.106446,0.309173,0.671324
-0.182652,-4.88843,-1.1399,-3.52479,0.410583,-0.352446,0.639998,0.167552,-0.45371,0.683634,-0.0842725,0.246926,0.681594
-2.15183,-0.355197,0.38986,-1.31201,1.90958,-5.97993,-0.596076,-1.15446,0.444532,0.962294,-0.159405,0.212397,-0.0588902
-0.486229,-4.57345,4.10079,5.21699,-2.78435,5.29559,0.509996,-0.196086,-0.210459,-0.570114,-0.0145289,-0.41074,0.711373
2.25684,6.09765,1.50007,-4.93904,3.98913,-5.3541,-0.562073,0.533395,-0.112441,0.685544,0.45176,-0.35918,0.44377
2.19239,5.01287,5.05928,-3.30427,2.50118,-3.72968,0.0909242,-0.265503,0.972149,0.46821,-0.376266,0.244406,0.761228
-1.16822,1.19692,3.20501,-4.43043,-2.72665,-5.45529,0.0642951,0.0212759,0.0334115,0.656841,-0.250628,0.66748,-0.245388
-2.12523,-6.21502,1.23707,-3.72559,4.10994,4.4607,-0.388505,-0.832754,-0.385953,0.466,-0.103971,0.773432,-0.416938
0.675371,4.09879,5.02633,0.188493,-3.07514,4.95946,-0.742101,-0.520317,0.632877,-0.165726,-0.690086,-0.394115,0.583944
-0.725927,3.44092,-5.46692,1.87325,-1.53223,4.01787,-0.579643,0.753361,0.738542,0.43553,0.484035,-0.0244675,0.758567
-2.07465,4.83946,0.621279,-2.30541,-2.10642,4.48605,-0.174011,-0.55313,1.32576,0.695135,0.104327,0.659918,-0.26535
2.13636,3.84725,1.23474,-2.35965,-2.66576,-2.38823,0.0797333,-0.257265,1.24221,-0.214801,0.739661,-0.421913,-0.47828
2.2903,2.39808,1.33702,3.76819,-4.30319,4.00714,0.56332,-0.836818,-0.0559616,0.262386,-0.018816,-0.105689,0.958973
-0.0225547,1.20125,-4.78341,2.3421,-4.0232,-4.90256,-0.150814,0.103462,-0.588221,0.153852,0.917222,0.319069,-0.182287
-2.0863,-0.785729,-0.067724,0.0887662,5.3395,1.58514,-0.195043,-0.836225,0.892962,-0.0539402,-0.465617,0.330175,0.819314
-1.94875,-1.02647,2.80221,-1.59785,1.89786,4.62996,0.0206379,-0.318483,0.00777244,-0.227507,0.603704,0.366655,0.670333
-1.14065,-5.80396,4.53247,-2.11523,-0.939336,0.789247,0.543741,-0.60253,0.583427,-0.585703,0.504871,0.619244,-0.136363
0.0935828,-1.9408,-1.65309,-0.0528666,-6.2779,-3.48083,-0.817873,0.215213,0.606726,0.257412,0.657618,-0.630821,0.32147
2.39567,-0.985291,0.150282,5.19873,1.71008,-0.55084,-0.691402,0.423776,1.26446,-0.14615,0.971599,0.0901769,-0.1628
2.11656,2.95655,-1.89165,1.81471,1.46225,-5.99542,0.0833942,-0.497153,-0.346236,-0.206678,0.573188,0.789908,-0.0691669
0.173633,3.0953,5.3803,-6.01935,5.62137,1.42437,-0.996747,0.0953275,-0.174166,0.809227,0.199096,-0.316787,0.452945
-2.33324,-5.66032,4.56003,-1.57967,2.31775,5.97336,-0.437992,-0.596067,0.478114,0.778601,-0.239153,0.192251,0.54738
1.21934,0.130312,-5.84316,4.10557,-3.85092,-3.43337,0.334566,1.1614,-0.127275,0.864333,-0.279956,-0.416787,-0.0290195
3.07219,2.84444,1.54474,1.4393,5.56405,2.68161,0.763669,-0.315559,0.401865,-0.06406,-0.592655,-0.611624,0.520166
2.8491,4.96195,2.63595,-3.01141,-2.6548,3.65114,-0.424433,0.0535144,0.182465,-0.280459,-0.435084,0.804762,-0.290523
2.25954,-5.16963,-5.43076,-3.77305,0.00427917,-2.11593,-0.330487,-0.0559303,-0.868019,0.523469,0.477556,0.704759,0.0351417
-1.82481,5.45116,-4.15705,1.20253,-5.11767,-2.6943,0.109743,-0.453185,0.115242,-0.137026,-0.452765,0.792236,0.385475
-1.31295,-2.87205,-4.5432,-0.788886,-5.16235,-2.60245,0.14825,0.319577,1.00097,-0.336656,0.899765,-0.137321,-0.241308
2.39543,0.0277903,-1.55131,0.998778,1.35203,5.90948,-0.721346,0.395239,0.68786,-0.245661,0.827149,-0.356694,0.358113
1.06974,-4.19399,-2.17325,4.12896,-5.76639,-2.52727,-0.0857796,0.416873,-0.184097,0.824645,-0.118267,0.553035,0.0112486
1.28863,4.95223,-5.34436,-2.80771,-3.36378,2.76513,0.120427,0.632576,1.11244,-0.654097,-0.256402,0.454744,0.547379
-2.3154,0.326293,0.401821,0.0384803,-1.4541,0.987347,-0.431533,-0.745267,-0.402062,-0.0885758,0.914679,-0.21225,-0.332364
2.02172,-4.12594,-2.98779,1.82159,0.74611,3.26416,-0.229197,-0.122646,-0.0394912,0.142567,0.442423,0.256503,0.847433
2.98303,1.57078,5.37843,3.18783,6.22038,5.79239,-0.572448,-0.202625,-0.699209,-0.00497723,0.692435,0.705112,0.152729
0.211505,-0.463805,-0.925223,-2.73173,-5.40098,1.54255,0.438336,0.347987,1.00907,0.296409,0.302805,0.00998929,0.905733
2.01841,-4.56362,-0.954021,1.8669,-5.76813,0.521283,-0.340504,0.0724993,-0.744611,0.180724,0.58931,0.735109,0.282254
-1.77134,-0.515584,-5.77231,-0.817284,4.54716,1.80767,-0.0700567,-1.12267,0.319676,0.315672,-0.197709,0.523413,0.766356
-2.16269,2.18611,-0.225126,1.7372,-0.936756,4.17038,0.440629,0.21952,-0.796061,-0.391422,-0.366033,-0.497438,0.682176
-0.356754,0.879615,-6.19026,-3.23736,4.15388,2.58402,0.852418,-0.197758,-0.76298,-0.393023,0.139982,0.640745,0.644502
-0.55234,-3.51839,3.07064,-2.7638,4.15741,-1.7128,0.0897347,0.0771231,0.32919,-0.415001,-0.597899,-0.329779,0.601279
2.92603,-5.50965,1.31757,-3.74121,5.2545,-3.44592,-0.325188,-0.168628,-0.83332,-0.250607,-0.101152,-0.642048,0.717453
3.07404,3.2245,3.87789,-5.26982,-6.07659,2.04759,0.32206,-0.310669,-0.178213,-0.226205,0.591406,0.719161,0.286142
-0.154434,-6.15683,-1.17625,3.14818,-3.92566,0.607177,0.752466,-0.0244087,0.588448,-0.186013,0.400387,0.442864,0.780359
1.54002,-1.73235,1.70007,-2.95807,-2.30156,5.90923,-0.078575,0.579249,0.909273,0.541755,-0.387817,-0.10846,0.737791
2.59074,5.89453,-0.467967,-3.92697,1.84931,0.598411,-0.781428,0.313236,0.724463,-0.0702177,-0.124721,0.968824,-0.202222
-0.431588,0.849747,5.81327,-3.96604,-4.40385,-0.389237,0.769702,-0.201715,-0.430984,0.443223,0.314093,0.637405,0.546455
1.18148,1.11821,-1.8045,3.63604,6.17201,-3.59226,-0.00261791,0.757611,0.11198,-0.152784,0.698022,-0.458111,0.528732
1.73498,-3.68926,-5.89562,5.61249,4.58248,4.50962,0.0225336,-1.10914,-0.0632867,-0.628136,0.686707,-0.263168,-0.254206
-2.47348,-2.61542,4.46984,0.30797,2.63968,0.0533805,0.688689,0.451812,-0.040008,0.429316,0.340612,-0.246856,0.799208
0.433427,0.922637,-2.3617,2.6505,4.39728,-6.1606,0.20867,0.248659,0.32044,0.862918,-0.447645,-0.0207609,-0.233571
2.84752,0.954208,4.28172,5.0302,-4.63931,-1.5829,-0.671954,0.0304366,0.342354,0.129488,0.924668,0.0163012,-0.357709
2.59655,-4.28287,-0.0385696,-4.15281,-0.383314,2.38373,0.15303,-0.422849,-0.870578,-0.561783,0.179542,-0.362817,0.721476
-0.79168,0.718806,-2.55101,0.461751,2.86558,-0.0772712,0.351305,-0.267493,0.336655,0.766027,0.216196,0.512783,-0.321739
1.66695,-0.0286021,-3.5849,-4.23997,-2.00142,-5.69573,-0.146344,0.210085,-0.167568,0.0713797,-0.201374,-0.237518,0.947596
0.86933,2.5489,0.226696,-1.01462,-5.41888,4.40591,-0.949969,-0.737391,-0.430493,0.181226,-0.306094,0.795417,-0.49069
2.77319,5.06007,-0.784378,-1.29877,0.104119,-3.82435,-0.044221,-0.293861,1.39089,-0.595416,0.370082,0.20421,0.68324
0.360148,4.19579,2.4723,-1.75296,-5.17768,-5.77084,0.262223,0.340713,0.576736,0.309254,0.917636,-0.238184,0.074665
-0.827046,4.21093,4.52499,4.12272,-4.1728,-2.22486,-0.3726,0.573777,0.211083,-0.280099,0.545846,0.756878,0.225238
0.249335,0.908365,-3.91396,2.06019,-2.59631,-2.52339,-0.142098,0.0406962,-0.344093,-0.345904,0.412437,0.593299,0.598533
-1.32132,-3.26201,5.53749,-3.49941,-1.36943,-2.33325,-0.0320022,0.925366,-0.476453,0.198189,0.00115505,-0.286967,0.937214
1.88815,0.500821,-0.589327,-5.59432,4.68728,-5.78622,-0.456914,0.842404,-0.0960348,0.809876,0.355643,0.030767,-0.465481
-2.33625,3.86429,4.69698,4.06202,0.300242,2.79634,0.762447,0.381446,0.029874,-0.0751141,0.697099,0.657237,-0.276497
-1.04401,3.15514,4.05412,3.93038,5.61004,-1.11877,0.148378,0.272524,-0.356936,0.432876,-0.0642141,-0.634122,0.637483
1.581,-4.04494,-0.428534,5.53967,0.876694,-2.55392,-0.242815,-0.578623,-0.992191,0.127338,0.383886,-0.177897,0.897089
-2.8034,-4.75283,-2.40617,0.110258,-1.31948,3.36598,-0.302805,-0.321829,-0.157148,0.284688,-0.288733,-0.644323,0.648408
1.33527,3.78395,-0.0925764,1.67992,-2.62506,-2.02803,-0.285108,-0.876043,0.727502,-0.549708,0.0507689,0.740319,0.383628
-1.50363,-2.56237,5.78764,3.89362,4.01714,2.46793,0.0166337,1.23514,0.549858,0.873911,-0.145185,0.418649,0.199833
0.209869,-6.06512,-4.81354,1.52973,4.86366,-1.62469,0.601166,0.324066,-0.408724,0.108061,-0.671466,0.147088,0.718207
-0.159085,-2.29378,0.181312,3.67164,-1.57573,-5.72303,-0.783386,0.301482,1.245,0.833778,-0.552063,0.00427862,-0.00464887
-1.54717,3.276,-6.03834,1.6918,-3.2538,-4.96102,0.034061,1.02778,0.428369,0.66776,0.32128,0.625833,0.243328
-0.839678,-2.06255,1.90396,-3.36029,4.98204,-4.07966,0.376679,-0.112645,0.963866,0.823073,-0.00952954,-0.487307,-0.291534
0.833056,0.306728,-4.05836,5.62692,-5.51632,-0.951182,-0.206401,0.156614,-0.37296,0.361167,-0.196408,0.910794,-0.0378985
-2.57623,-2.38934,-1.95414,-3.60511,-0.481883,5.42569,0.595348,0.0491607,0.0238029,-0.276234,0.439325,0.853926,0.03872
0.80683,0.553349,3.98003,-2.0206,-0.325218,-0.983179,0.0567682,0.470638,0.539948,0.667671,-0.384945,0.556991,0.309506
1.45345,0.610559,2.05049,-3.3395,3.01538,2.10674,-0.048545,0.0881105,-0.518881,0.412189,-0.607947,-0.391353,0.554386
2.16286,3.87209,-3.91694,1.51748,2.20042,-0.859279,-0.0901096,-0.0550975,0.509647,0.312723,0.0050407,-0.720516,0.618899
-1.40096,4.40249,6.25873,5.99292,-2.57722,4.03203,0.0338977,0.250053,1.32363,-0.464271,0.259816,-0.432569,0.727896
-1.96598,2.81412,-2.95815,-1.23804,1.04442,-4.44541,0.167756,-0.202294,0.14216,0.705678,0.653192,-0.0319122,-0.272656
